strain	molecule	species	E_coli_serotype	GeneSeekr_Profile	MLST_Result	rMLST_Result	clermont_phylogroup	sample_type	farm	husbandry	animal_group	animal_type	animal_n	AAC3_VIa	ANT3_IIa	aadA	aadA12	aadA13	aadA2	aadA22	aadA5	aadA9	APH3_Ib	APH3_Ia	APH6_Id	CMY_2	CMY_21	CMY_36	CTX_M_1	CTX_M_15	IMP_7	TEM_1	TEM_81	Ecoli_ampC_bl	catI	lnuG	mphA	Salm_cmlA	cmlA8	floR	mdtM	MdtNOP	mefB	tetB	tetD	tetR	eptA	QnrS1	qacH	SAT_2	sul1	sul2	sul3	tetWNW	dfrA1	dfrA12	dfrA15b	dfrA23	dfrA30	dfrA32	dfrA7
Res13-Lact-ER02-39	plasmid_novel_1	Escherichia coli	O-untypeable:H4 (100.0)	uidA	761	new	A	feces	E	AF2	AF2-1	sow	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-PEB09-34	plasmid_476	Escherichia coli	O88 (95.4):H32 (99.82)	uidA	10	30350	A	feces	B	AF1	AF1-2	suckler	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
Res13-Lact-PEB09-34	plasmid_731	Escherichia coli	O88 (95.4):H32 (99.82)	uidA	10	30350	A	feces	B	AF1	AF1-2	suckler	5	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-PEB09-34	plasmid_540	Escherichia coli	O88 (95.4):H32 (99.82)	uidA	10	30350	A	feces	B	AF1	AF1-2	suckler	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Fini-PEC03-13	plasmid_539	Escherichia coli	O24 (100.0):H4 (100.0)	uidA	117	14771	G	feces	S	CV	CV-1	finisher	5	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0
Res13-Fini-PEC03-13	plasmid_22	Escherichia coli	O24 (100.0):H4 (100.0)	uidA	117	14771	G	feces	S	CV	CV-1	finisher	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Fini-PEC03-13	plasmid_3	Escherichia coli	O24 (100.0):H4 (100.0)	uidA	117	14771	G	feces	S	CV	CV-1	finisher	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Fini-PEC03-13	plasmid_novel_0	Escherichia coli	O24 (100.0):H4 (100.0)	uidA	117	14771	G	feces	S	CV	CV-1	finisher	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Fini-PEC03-13	plasmid_476	Escherichia coli	O24 (100.0):H4 (100.0)	uidA	117	14771	G	feces	S	CV	CV-1	finisher	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Fini-PER14-11	plasmid_476	Escherichia coli	O39 (99.92):H21 (99.86)	uidA	101	1589	B1	feces	I	AF2	AF2-2	finisher	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Fini-PER14-11	plasmid_539	Escherichia coli	O39 (99.92):H21 (99.86)	uidA	101	1589	B1	feces	I	AF2	AF2-2	finisher	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Fini-PER14-11	plasmid_972	Escherichia coli	O39 (99.92):H21 (99.86)	uidA	101	1589	B1	feces	I	AF2	AF2-2	finisher	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Fini-PER14-11	plasmid_novel_0	Escherichia coli	O39 (99.92):H21 (99.86)	uidA	101	1589	B1	feces	I	AF2	AF2-2	finisher	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Fini-PEC06-39	plasmid_2911	Escherichia coli	O184 (100.0):H11 (99.39)	uidA	48	15627	A	feces	S	CV	CV-1	finisher	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Fini-PEC06-39	plasmid_novel_1	Escherichia coli	O184 (100.0):H11 (99.39)	uidA	48	15627	A	feces	S	CV	CV-1	finisher	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Fini-PEC06-39	plasmid_540	Escherichia coli	O184 (100.0):H11 (99.39)	uidA	48	15627	A	feces	S	CV	CV-1	finisher	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Fini-PEC06-39	plasmid_39	Escherichia coli	O184 (100.0):H11 (99.39)	uidA	48	15627	A	feces	S	CV	CV-1	finisher	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Fini-PEC06-39	plasmid_novel_0	Escherichia coli	O184 (100.0):H11 (99.39)	uidA	48	15627	A	feces	S	CV	CV-1	finisher	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Fini-PEC06-39	plasmid_2395	Escherichia coli	O184 (100.0):H11 (99.39)	uidA	48	15627	A	feces	S	CV	CV-1	finisher	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Fini-PEA25-34	plasmid_32	Escherichia coli	O112ab (99.15):H8 (100.0)	uidA	75		B1	feces	P	AF3	AF3-4	finisher	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Fini-PEA25-34	plasmid_973	Escherichia coli	O112ab (99.15):H8 (100.0)	uidA	75		B1	feces	P	AF3	AF3-4	finisher	4	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Fini-PEA25-34	plasmid_23	Escherichia coli	O112ab (99.15):H8 (100.0)	uidA	75		B1	feces	P	AF3	AF3-4	finisher	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Fini-PEA25-34	plasmid_920	Escherichia coli	O112ab (99.15):H8 (100.0)	uidA	75		B1	feces	P	AF3	AF3-4	finisher	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Fini-PEA25-34	plasmid_476	Escherichia coli	O112ab (99.15):H8 (100.0)	uidA	75		B1	feces	P	AF3	AF3-4	finisher	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
Res13-Fini-PEA25-34	plasmid_2912	Escherichia coli	O112ab (99.15):H8 (100.0)	uidA	75		B1	feces	P	AF3	AF3-4	finisher	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-EC06-01	plasmid_1009	Escherichia coli	O6 (99.03):H21 (99.86)	uidA			D	feces	S	CV	CV-1	sow	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-EC06-01	plasmid_730	Escherichia coli	O6 (99.03):H21 (99.86)	uidA			D	feces	S	CV	CV-1	sow	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0
Res13-Lact-EC06-01	plasmid_novel_0	Escherichia coli	O6 (99.03):H21 (99.86)	uidA			D	feces	S	CV	CV-1	sow	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-EC06-01	plasmid_1549	Escherichia coli	O6 (99.03):H21 (99.86)	uidA			D	feces	S	CV	CV-1	sow	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-EA17-20	plasmid_29	Escherichia coli	O-untypeable:H4 (100.0)	uidA	117	1658	G	feces	K	AF3	AF3-3	sow	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-EA17-20	plasmid_644	Escherichia coli	O-untypeable:H4 (100.0)	uidA	117	1658	G	feces	K	AF3	AF3-3	sow	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-EA17-20	plasmid_839	Escherichia coli	O-untypeable:H4 (100.0)	uidA	117	1658	G	feces	K	AF3	AF3-3	sow	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-EA17-20	plasmid_509	Escherichia coli	O-untypeable:H4 (100.0)	uidA	117	1658	G	feces	K	AF3	AF3-3	sow	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-EA17-20	plasmid_539	Escherichia coli	O-untypeable:H4 (100.0)	uidA	117	1658	G	feces	K	AF3	AF3-3	sow	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-PEA03-11	plasmid_32	Escherichia coli	O112ab (98.85):H8 (100.0)	uidA	75		B1	feces	J	AF3	AF3-1	suckler	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-PEA03-11	plasmid_973	Escherichia coli	O112ab (98.85):H8 (100.0)	uidA	75		B1	feces	J	AF3	AF3-1	suckler	5	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-PEA03-11	plasmid_920	Escherichia coli	O112ab (98.85):H8 (100.0)	uidA	75		B1	feces	J	AF3	AF3-1	suckler	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-PEA03-11	plasmid_23	Escherichia coli	O112ab (98.85):H8 (100.0)	uidA	75		B1	feces	J	AF3	AF3-1	suckler	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-PEA03-11	plasmid_476	Escherichia coli	O112ab (98.85):H8 (100.0)	uidA	75		B1	feces	J	AF3	AF3-1	suckler	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
Res13-Fini-PEC01-29	plasmid_3	Escherichia coli	O24 (100.0):H4 (100.0)	uidA	117	14771	G	feces	S	CV	CV-1	finisher	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Fini-PEC01-29	plasmid_476	Escherichia coli	O24 (100.0):H4 (100.0)	uidA	117	14771	G	feces	S	CV	CV-1	finisher	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Fini-PEC01-29	plasmid_539	Escherichia coli	O24 (100.0):H4 (100.0)	uidA	117	14771	G	feces	S	CV	CV-1	finisher	4	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0
Res13-Fini-PEC01-29	plasmid_2912	Escherichia coli	O24 (100.0):H4 (100.0)	uidA	117	14771	G	feces	S	CV	CV-1	finisher	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Fini-PEC01-29	plasmid_novel_0	Escherichia coli	O24 (100.0):H4 (100.0)	uidA	117	14771	G	feces	S	CV	CV-1	finisher	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Fini-PEC01-29	plasmid_22	Escherichia coli	O24 (100.0):H4 (100.0)	uidA	117	14771	G	feces	S	CV	CV-1	finisher	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-ER14-24	plasmid_476	Escherichia coli	O112ab (93.82):H8 (100.0)	uidA	75		B1	feces	F	AF2	AF2-2	sow	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
Res13-Lact-ER14-24	plasmid_32	Escherichia coli	O112ab (93.82):H8 (100.0)	uidA	75		B1	feces	F	AF2	AF2-2	sow	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-ER14-24	plasmid_23	Escherichia coli	O112ab (93.82):H8 (100.0)	uidA	75		B1	feces	F	AF2	AF2-2	sow	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-ER14-24	plasmid_973	Escherichia coli	O112ab (93.82):H8 (100.0)	uidA	75		B1	feces	F	AF2	AF2-2	sow	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-ER14-24	plasmid_920	Escherichia coli	O112ab (93.82):H8 (100.0)	uidA	75		B1	feces	F	AF2	AF2-2	sow	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-PEB01-20	plasmid_476	Escherichia coli	O86 (100.0):H-untypeable	uidA	101	1589	B1	feces	A	AF1	AF1-1	suckler	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
Res13-Lact-PEB01-20	plasmid_973	Escherichia coli	O86 (100.0):H-untypeable	uidA	101	1589	B1	feces	A	AF1	AF1-1	suckler	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Fini-PEB02-13	plasmid_960	Escherichia coli	O-untypeable:H45 (98.36)	uidA	542	30442	A	feces	C	AF1	AF1-1	finisher	3	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0
Res13-Fini-PEB02-13	plasmid_novel_0	Escherichia coli	O-untypeable:H45 (98.36)	uidA	542	30442	A	feces	C	AF1	AF1-1	finisher	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-EB12-33	plasmid_32	Escherichia coli	O82 (99.84):H31 (100.0)	uidA	1252	33431	B1	feces	B	AF1	AF1-2	sow	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-EB12-33	plasmid_23	Escherichia coli	O82 (99.84):H31 (100.0)	uidA	1252	33431	B1	feces	B	AF1	AF1-2	sow	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-EB12-33	plasmid_539	Escherichia coli	O82 (99.84):H31 (100.0)	uidA	1252	33431	B1	feces	B	AF1	AF1-2	sow	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-EB12-33	plasmid_972	Escherichia coli	O82 (99.84):H31 (100.0)	uidA	1252	33431	B1	feces	B	AF1	AF1-2	sow	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-EB12-33	plasmid_476	Escherichia coli	O82 (99.84):H31 (100.0)	uidA	1252	33431	B1	feces	B	AF1	AF1-2	sow	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
Res13-Abat-PEA24-P5-01-A	plasmid_novel_0	Enterobacter cloacae	ND	ND		new		swab	U	AF3	AF3-4	carcass		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Abat-PEA24-P5-01-A	plasmid_novel_2	Enterobacter cloacae	ND	ND		new		swab	U	AF3	AF3-4	carcass		0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Abat-PEA24-P5-01-A	plasmid_98	Enterobacter cloacae	ND	ND		new		swab	U	AF3	AF3-4	carcass		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Abat-PEA24-P5-01-A	plasmid_novel_1	Enterobacter cloacae	ND	ND		new		swab	U	AF3	AF3-4	carcass		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Croi-PER01-04	plasmid_novel_1	Escherichia coli	O98 (99.85):H5 (100.0)	uidA	3057	46649	cladeI	feces	G	AF2	AF2-1	grower	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Croi-PER01-04	plasmid_2087	Escherichia coli	O98 (99.85):H5 (100.0)	uidA	3057	46649	cladeI	feces	G	AF2	AF2-1	grower	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Croi-PER01-04	plasmid_473	Escherichia coli	O98 (99.85):H5 (100.0)	uidA	3057	46649	cladeI	feces	G	AF2	AF2-1	grower	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Res13-Croi-PER01-04	plasmid_35	Escherichia coli	O98 (99.85):H5 (100.0)	uidA	3057	46649	cladeI	feces	G	AF2	AF2-1	grower	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Croi-PER01-04	plasmid_644	Escherichia coli	O98 (99.85):H5 (100.0)	uidA	3057	46649	cladeI	feces	G	AF2	AF2-1	grower	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Croi-PER01-04	plasmid_529	Escherichia coli	O98 (99.85):H5 (100.0)	uidA	3057	46649	cladeI	feces	G	AF2	AF2-1	grower	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Croi-PER01-04	plasmid_novel_0	Escherichia coli	O98 (99.85):H5 (100.0)	uidA	3057	46649	cladeI	feces	G	AF2	AF2-1	grower	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Croi-PER01-04	plasmid_2070	Escherichia coli	O98 (99.85):H5 (100.0)	uidA	3057	46649	cladeI	feces	G	AF2	AF2-1	grower	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-PER12-37	plasmid_825	Escherichia coli	O107 (100.0):H27 (97.74)	uidA	10		A	feces	F	AF2	AF2-2	suckler	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0
Res13-Lact-PER12-37	plasmid_1068	Escherichia coli	O107 (100.0):H27 (97.74)	uidA	10		A	feces	F	AF2	AF2-2	suckler	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Sevr-PEA24-03	plasmid_932	Escherichia coli	ND	eae;hlyAEc;O145;uidA	1034	new	D	feces	N	AF3	AF3-4	weaner	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Sevr-PEA24-03	plasmid_834	Escherichia coli	ND	eae;hlyAEc;O145;uidA	1034	new	D	feces	N	AF3	AF3-4	weaner	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Sevr-PEA24-03	plasmid_509	Escherichia coli	ND	eae;hlyAEc;O145;uidA	1034	new	D	feces	N	AF3	AF3-4	weaner	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Sevr-PEA24-03	plasmid_1561	Escherichia coli	ND	eae;hlyAEc;O145;uidA	1034	new	D	feces	N	AF3	AF3-4	weaner	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Sevr-PEA24-03	plasmid_476	Escherichia coli	ND	eae;hlyAEc;O145;uidA	1034	new	D	feces	N	AF3	AF3-4	weaner	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
